index,item_id,source,notes,location,value,inventory_date,title,series,type,date_year,medium,signatures_and_writing,condition,category,height,width,depth,size_notes,dimensions,file1,file2,file3,file4,file5,url1,url2,url3,url4,url5
1258,AT.P.1968,Aldo foundation,"""A.T. 9-11-'62"" on recto, ""2085"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,1962,Charcoal and oil stick on paper,A.T.,,Painting,14.5,10.5,,,,"remote:AT.P.1968.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1968_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1968.jpg?alt=media&token=01213aa3-7509-477f-aaf2-e89a6bf305aa,,,,
1259,AT.P.1969,Aldo foundation,"""A.T. 9-11-'62"" on recto, ""2084"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,1962,Charcoal and oil stick on paper,A.T.,,Painting,14.5,10.5,,,,"remote:AT.P.1969.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1969_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1969.jpg?alt=media&token=c4434827-b25d-45b1-89f2-d0e2e18f0d2c,,,,
1260,AT.P.1970,Aldo foundation,"""II"" on recto, ""2002-II"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Charcoal and oil stick on paper,,,Painting,14.5,10.5,,,,"remote:AT.P.1970.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1970_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1970.jpg?alt=media&token=bb0dd998-969b-4ba5-9493-85bd11cb4134,,,,
1261,AT.P.1971,Aldo foundation,"""III"" on recto, ""2004"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Charcoal and oil stick on paper,,,Painting,14.5,10.5,,,,"remote:AT.P.1971.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1971_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1971.jpg?alt=media&token=4226ba9a-f0b2-4b98-8530-797a6a941ba5,,,,
1262,AT.P.1972,Aldo foundation,"""I"" on recto, ""2001"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Charcoal and oil stick on paper,,,Painting,14.5,10.5,,,,"remote:AT.P.1972.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1972_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1972.jpg?alt=media&token=46eb6d16-8154-46f5-a262-873cdc2e8b84,,,,
1263,AT.P.1973,Aldo foundation,"""II"" on recto, ""2003"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Charcoal and oil stick on paper,,,Painting,14.5,10.5,,,,"remote:AT.P.1973.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1973_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1973.jpg?alt=media&token=4c682609-9a19-43c2-8436-094b49cc616d,,,,
1264,AT.P.1974,Aldo foundation,"""(I)"" on recto, ""2099"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Charcoal and oil stick on paper,,,Painting,14.5,10.5,,,,"remote:AT.P.1974.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1974_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1974.jpg?alt=media&token=e73091ab-b43f-4554-a619-7d216399b626,,,,
1265,AT.P.1975,Aldo foundation,"""A.T. April 24 '62"" on recto, ""2091"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,1962,Acrylic and oil stick on paper,A.T.,,Painting,14.5,10.5,,,,"remote:AT.P.1975.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1975_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1975.jpg?alt=media&token=d7f7f8ff-66fe-4c43-a4f9-0765cd19bfd6,,,,
1266,AT.P.1976,Aldo foundation,"""A.T. April 24 '62"" on recto, ""2090"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,1962,Acrylic and oil stick on paper,A.T.,,Painting,14.5,10.5,,,,"remote:AT.P.1976.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1976_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1976.jpg?alt=media&token=4262681f-a36c-4b02-9943-6ce95f2f6d15,,,,
1267,AT.P.1977,Aldo foundation,"""2069"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Charcoal on paper,,"tear to edge, some folding",Painting,11.25,17.25,,,,"remote:AT.P.1977.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1977_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1977.jpg?alt=media&token=018b7e96-4c18-4417-a314-ef36a2c00f51,,,,
1268,AT.P.1978,Aldo foundation,"""2068"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Acrylic and oil stick on paper,,some gouging to paper,Painting,11.25,17.25,,,,"remote:AT.P.1978.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1978_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1978.jpg?alt=media&token=5261781c-0c64-4986-a08f-f180f429c8ff,,,,
1269,AT.P.1979,Aldo foundation,"""I"" ""II"" ""April 11""  ""A.T. '62"" on recto, ""2070"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,1962,Acrylic on paper,A.T.,,Painting,11.25,17.25,,,,"remote:AT.P.1979.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1979_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1979.jpg?alt=media&token=da9ff211-6bae-49f3-bfc0-85eeb6cff6c0,,,,
1270,AT.P.1980,Aldo foundation,"""III"" ""IV"" ""A.T. April 11 '62"" on recto, ""2072"" on verso, some gouging to paper","Rack 17, Shelf 1",,12/17/2014,,,,1962,Acrylic and graphite on paper,A.T.,,Painting,11.25,17.25,,,,"remote:AT.P.1980.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1980_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1980.jpg?alt=media&token=b2c3118a-382f-4f27-9539-4bca617d08b6,,,,
1271,AT.P.1981,Aldo foundation,"""VII"" ""VIII"" ""4-11-'62"" on recto, ""2071"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,1962,Acrylic on paper,,,Painting,11.25,17.25,,,,"remote:AT.P.1981.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1981_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1981.jpg?alt=media&token=042fc887-55d4-4a6e-8ec3-ca25525186e0,,,,
1272,AT.P.1982,Aldo foundation,"""[arrow]"" ""2082"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Acrylic on paper,A.T.,,Painting,11.25,17.25,,,,"remote:AT.P.1982.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1982_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1982.jpg?alt=media&token=f928e155-df00-4911-b127-709514a560ee,,,,
1273,AT.P.1983,Aldo foundation,"""I"" ""[arrow] Top"" ""I"" ""2080"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,n.d. (c. 1962),Acrylic on paper,A.T.,,Painting,11.25,17.25,,,,"remote:AT.P.1983.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1983_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1983.jpg?alt=media&token=d14bbe7a-4c43-43ef-9972-a04c051bd973,,,,
1274,AT.P.1984,Aldo foundation,"""April 11-'62"" ""[arrow] Bottom"" ""II"" ""2081"" on verso","Rack 17, Shelf 1",,12/17/2014,,,,1962,Acrylic on paper,A.T.,,Painting,11.25,17.25,,,,"remote:AT.P.1984.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1984_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1984.jpg?alt=media&token=3c63db8f-ab11-414e-b741-d6a500d93fbd,,,,
1275,AT.P.1985,Aldo foundation,"""1112"" ""Nov (25 crossed-out) 24/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,some folding to corner,Painting,17.5,17.5,,,,"remote:AT.P.1985.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1985_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1985.jpg?alt=media&token=d2d97a4b-75e4-486d-ad0c-a317cf308257,,,,
1276,AT.P.1986,Aldo foundation,"""1099"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.1986.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1986_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1986.jpg?alt=media&token=8f314c95-64ae-4a2d-8664-86dd98fb6959,,,,
1277,AT.P.1987,Aldo foundation,"""1096"" ""[arrow]"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco and sand on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.1987.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1987_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1987.jpg?alt=media&token=46ce490f-a3c9-44ad-aad6-1c86b7b0b4f6,,,,
1278,AT.P.1988,Aldo foundation,"""1681"" ""Nov 22/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,some tear to edge,Painting,17.5,17.5,,,,"remote:AT.P.1988.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1988_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1988.jpg?alt=media&token=399d5e4a-31dc-4939-bcfb-f96cee38a7be,,,,
1279,AT.P.1989,Aldo foundation,"""1093"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.1989.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1989_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1989.jpg?alt=media&token=19185538-0a41-47d5-b69e-3ffeee08595e,,,,
1280,AT.P.1990,Aldo foundation,"""1094"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,"some gouging to paper, fold to corner",Painting,17.5,17.5,,,,"remote:AT.P.1990.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1990_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1990.jpg?alt=media&token=af807c55-d83f-4154-87d0-3f64eb16f3e4,,,,
1281,AT.P.1991,Aldo foundation,"""1084"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.1991.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1991_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1991.jpg?alt=media&token=435b347c-1360-4763-b8fc-dad72065585d,,,,
1282,AT.P.1992,Aldo foundation,"""1086"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.1992.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1992_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1992.jpg?alt=media&token=6d7f543e-4a6b-4d75-a729-e88df6198acd,,,,
1283,AT.P.1993,Aldo foundation,"""1087"" on verso","Rack 13, Shelf 6",,12/17/2014,Enveloped by Black  218,,,n.d. (c. 1963),Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.1993.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1993_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1993.jpg?alt=media&token=9967168f-cc7d-40b2-bc74-73e469b78469,,,,
1284,AT.P.1994,Aldo foundation,"""1088"" ""Nov 24/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,folding,Painting,17.5,17.5,,,,"remote:AT.P.1994.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1994_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1994.jpg?alt=media&token=77919bd3-1970-47c0-8ec6-7ccdabae749d,,,,
1285,AT.P.1995,Aldo foundation,"""1085"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.1995.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1995_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1995.jpg?alt=media&token=d3e6aba4-d12d-4c4a-9d6e-e91be6cd2008,,,,
1286,AT.P.1996,Aldo foundation,"""1083"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.1996.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1996_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1996.jpg?alt=media&token=6eba1919-f429-4c73-b861-acb79f0f0a68,,,,
1287,AT.P.1997,Aldo foundation,"""1101"" ""Nov 24/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.1997.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1997_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1997.jpg?alt=media&token=4acc33ab-f75b-491e-bb91-846b7190a790,,,,
1288,AT.P.1998,Aldo foundation,"""1109"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.1998.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1998_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1998.jpg?alt=media&token=46f5fc44-7825-4d06-bfe8-d0c837e4b46a,,,,
1289,AT.P.1999,Aldo foundation,"""1110"" ""Nov 24/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.1999.jpg
size:4928,3264
DPI:300
JPEG:AT.P.1999_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.1999.jpg?alt=media&token=23e9d188-89fa-4d55-a370-3967034fc866,,,,
1290,AT.P.2000,Aldo foundation,"""1111"" ""Nov 22/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.2000.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2000_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2000.jpg?alt=media&token=d951d111-3219-473c-b507-47e9682511ba,,,,
1291,AT.P.2001,Aldo foundation,"""1116"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,Pinholes,Painting,17.5,17.5,,,,"remote:AT.P.2001.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2001_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2001.jpg?alt=media&token=5f0f1f43-e1de-4ce3-9db2-9c47f96cce76,,,,
1292,AT.P.2002,Aldo foundation,"""1111"" ""Nov 22/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.2002.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2002_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2002.jpg?alt=media&token=017303a5-bed6-4d12-bc5c-fbed6b464c3e,,,,
1293,AT.P.2003,Aldo foundation,"""1107"" ""Nov (25 crossed-out) 24/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2003.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2003_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2003.jpg?alt=media&token=00281c91-1b75-4aea-814b-34ffe2136c0a,,,,
1294,AT.P.2004,Aldo foundation,"""1106"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2004.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2004_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2004.jpg?alt=media&token=2726f32e-e921-45e8-8a12-eaf0f72826df,,,,
1295,AT.P.2005,Aldo foundation,"""1102"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,Pinholes,Painting,17.5,17.5,,,,"remote:AT.P.2005.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2005_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2005.jpg?alt=media&token=0e80e9e9-9a36-4008-8a93-8541188d7842,,,,
1296,AT.P.2006,Aldo foundation,"""1108"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,Pinholes,Painting,17.5,17.5,,,,"remote:AT.P.2006.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2006_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2006.jpg?alt=media&token=89c8562e-e52e-45a3-b95c-1641c05d4aa2,,,,
1297,AT.P.2007,Aldo foundation,"""1098"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2007.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2007_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2007.jpg?alt=media&token=08abd1fb-c7ee-49f1-a358-0748e7274043,,,,
1298,AT.P.2008,Aldo foundation,"""1097"" ""Nov 22/63"" ""[arrow]"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,corner folded,Painting,17.5,17.5,,,,"remote:AT.P.2008.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2008_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2008.jpg?alt=media&token=4832e3bf-3fa3-4fca-b279-37f71c6f173e,,,,
1299,AT.P.2009,Aldo foundation,"""1105"" ""Nov 24 1963"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Acrylic on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2009.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2009_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2009.jpg?alt=media&token=77b1f869-fd3f-4e01-a1e9-fc0a6738c839,,,,
1300,AT.P.2010,Aldo foundation,"""1104"" ""Nov 22/63""x2 on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.2010.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2010_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2010.jpg?alt=media&token=b7d416ad-4a47-4c36-9015-08729b4fbfcc,,,,
1301,AT.P.2011,Aldo foundation,"""1103"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,fold to corner,Painting,17.5,17.5,,,,"remote:AT.P.2011.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2011_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2011.jpg?alt=media&token=330e34f4-c877-4231-9a68-42a34cc370c2,,,,
1302,AT.P.2012,Aldo foundation,"""1091"" ""Nov 22/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco and sand on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2012.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2012_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2012.jpg?alt=media&token=4b3f542d-ec4e-4c28-b93e-6dea5d9edee9,,,,
1303,AT.P.2013,Aldo foundation,"""1091"" ""Nov 27/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco and sand on paper,,Pinholes,Painting,17.5,17.5,,,,"remote:AT.P.2013.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2013_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2013.jpg?alt=media&token=04b9818a-12ca-4bb1-862b-72fd9a830abb,,,,
1304,AT.P.2014,Aldo foundation,"""1089"" ""Nov (25 crossed-out) 24/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,Pinholes,Painting,17.5,17.5,,,,"remote:AT.P.2014.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2014_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2014.jpg?alt=media&token=5fa029e4-938d-4c0e-b3a7-86250eb8c37a,,,,
1305,AT.P.2015,Aldo foundation,"""1117"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco and sand on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2015.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2015_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2015.jpg?alt=media&token=7c4266e4-0486-43bf-ba80-e3a9ed94d237,,,,
1306,AT.P.2016,Aldo foundation,"""1079"" ""Nov 22/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2016.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2016_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2016.jpg?alt=media&token=0a339b08-bc8d-47f7-8b09-c841319b29a7,,,,
1307,AT.P.2017,Aldo foundation,"""1170"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco and sand on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2017.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2017_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2017.jpg?alt=media&token=12b85bd1-320d-4c8c-94a4-59850fef63d5,,,,
1308,AT.P.2018,Aldo foundation,"""1708"" ""Nov 22/63"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,1963,Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2018.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2018_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2018.jpg?alt=media&token=96410b3d-6706-4b1f-88c0-cb8bacf61084,,,,
1309,AT.P.2019,Aldo foundation,"""1707"" on verso","Rack 13, Shelf 6",,12/17/2014,,,,n.d. (c. 1963),Duco and sand on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2019.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2019_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2019.jpg?alt=media&token=db85feef-22dd-4ee0-a1c9-4f6e12e4e0ca,,,,
1310,AT.P.2020,Aldo foundation,"""1706"" ""Nov 22/63"" on verso","Rack 13, Shelf 6",,12/18/2014,,,,1963,Duco and sand on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2020.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2020_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2020.jpg?alt=media&token=41863eae-3046-4820-ba7e-e87847559c72,,,,
1311,AT.P.2021,Aldo foundation,"""1705"" on verso","Rack 13, Shelf 6",,12/18/2014,,,,n.d. (c. 1963),Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2021.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2021_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2021.jpg?alt=media&token=ea6a97a1-5d5e-423f-a92c-ffba0d14f164,,,,
1312,AT.P.2022,Aldo foundation,"""1724"" on verso","Rack 13, Shelf 6",,12/18/2014,,,,n.d. (c. 1963),Duco on paper,,,Painting,17.5,17.5,,,,"remote:AT.P.2022.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2022_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2022.jpg?alt=media&token=64a323c2-e08e-4119-84f3-30c1b79dafb7,,,,
