index,item_id,source,notes,location,value,inventory_date,title,series,date_year,medium,signature_and_writing,condition,category,height,width,depth,size_note,file1,file2,file3,file4,file5
1561,AT.P.1736,Aldo foundation,"""III"" on recto, ""1594"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Duco on paper,,,Painting,9.5,9.5,,,AT.P.1736.jpg,,,,
1562,AT.P.1737,Aldo foundation,"""IV"" ""Set 24 '63"" on recto, ""1594 IV"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,,,Painting,9.5,9.5,,,AT.P.1737.jpg,,,,
1563,AT.P.1738,Aldo foundation,"""I"" ""AT. 63"" on recto, ""1596"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,9.5,9.5,,,AT.P.1738.jpg,,,,
1564,AT.P.1739,Aldo foundation,"""II"" ""AT. 63"" on recto, ""1597"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,9.5,9.5,,,AT.P.1739.jpg,,,,
1565,AT.P.1740,Aldo foundation,"""III"" ""AT. 63"" on recto, ""1598 III"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,9.5,9.5,,,AT.P.1740.jpg,,,,
1566,AT.P.1741,Aldo foundation,"""IV"" ""AT 63"" on recto, ""1599 IV"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,9.5,9.5,,,AT.P.1741.jpg,,,,
1567,AT.P.1742,Aldo foundation,"""V"" ""AT 63"" on recto, ""1600"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,9.5,9.5,,,AT.P.1742.jpg,,,,
1568,AT.P.1743,Aldo foundation,"""AT 63"" on recto, ""1601"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,9.5,9.5,,,AT.P.1743.jpg,,,,
1569,AT.P.1744,Anna,"Gifted to Anna     ""AT. Aug. 7 '63"" on recto, ""1602"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1744.jpg,,,,
1570,AT.P.1745,Anna,"Gifted to Anna    ""AT. Aug. 7 '63"" on recto, ""1603"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1745.jpg,,,,
1571,AT.P.1746,Anna,"Gifted to Anna    ""AT. Aug. 7 '63"" on recto, ""1604"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1746.jpg,,,,
1572,AT.P.1747,Anna,"Gifted to Anna    ""AT. Aug. 7 '63"" on recto, ""1605"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1747.jpg,,,,
1573,AT.P.1748,Anna,"Gifted to Anna     ""AT. Aug. 7 '63"" on recto, ""1606"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1748.jpg,,,,
1574,AT.P.1749,Anna,"Gifted to Anna    ""AT. Aug 7 '63"" on recto, ""1606"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1749.jpg,,,,
1575,AT.P.1750,Anna,"Gifted to Anna     ""AT. Aug 7 '63"" on recto, ""1607"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Graphite on paper,AT,,Painting,8.5,11.0,,,AT.P.1750.jpg,,,,
1576,AT.P.1751,Anna,"Gifted to Anna   ""AT. Aug 7 '63"" on recto, ""1608"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1751.jpg,,,,
1577,AT.P.1752,Anna,"Gifted to Anna   ""AT. Aug 7 '63"" on recto, ""1609"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1752.jpg,,,,
1578,AT.P.1753,Anna,"Gifted to Anna    ""AT. Aug 7 '63"" on recto, ""1610"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1753.jpg,,,,
1579,AT.P.1754,Anna,"Gifted to Anna     ""AT. Aug 7 '63"" on recto, ""1611"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco on paper,AT,,Painting,8.5,11.0,,,AT.P.1754.jpg,,,,
1580,AT.P.1755,Anna,"Gifted to Anna     ""Aug 7. AT '63"" on recto, ""1612"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Duco [and ink] on paper,AT,,Painting,8.5,11.0,,,AT.P.1755.jpg,,,,
1581,AT.P.1756,Aldo foundation,,"Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,12.0,11.0,,,AT.P.1756.jpg,,,,
1582,AT.P.1757,Aldo foundation,"""AT. '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,fold to corner,Painting,12.0,11.0,,,AT.P.1757.jpg,,,,
1583,AT.P.1758,Aldo foundation,"""AT. '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink and gouache on paper,AT,fold to corner,Painting,12.0,11.0,,,AT.P.1758.jpg,,,,
1584,AT.P.1759,Aldo foundation,,"Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink and gouache on paper,,fold to corner,Painting,12.0,11.0,,,AT.P.1759.jpg,,,,
1585,AT.P.1760,Aldo foundation,"""AT. '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink and gouache on paper,AT,fold to corner,Painting,12.0,11.0,,,AT.P.1760.jpg,,,,
1586,AT.P.1761,Aldo foundation,"""AT. '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink and gouache on paper,AT,fold to corner,Painting,12.0,11.0,,,AT.P.1761.jpg,,,,
1587,AT.P.1762,Aldo foundation,"""63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink and gouache on paper,,fold to corner,Painting,12.0,11.0,,,AT.P.1762.jpg,,,,
1588,AT.P.1763,Aldo foundation,"""AT. '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink and gouache on paper,AT,,Painting,11.0,12.0,,,AT.P.1763.jpg,,,,
1589,AT.P.1764,Aldo foundation,"""AT. '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,11.0,12.0,,,AT.P.1764.jpg,,,,
1590,AT.P.1765,Aldo foundation,,"Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,"Some sunning to one side, fold to corner",Painting,11.0,12.0,,,AT.P.1765.jpg,,,,
1591,AT.P.1766,Aldo foundation,"""A.T. '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,"some sunning to one side, fold to corner",Painting,11.0,11.0,,,AT.P.1766.jpg,,,,
1592,AT.P.1767,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1347"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1767.jpg,,,,
1593,AT.P.1768,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1348"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1768.jpg,,,,
1594,AT.P.1769,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1349"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1769.jpg,,,,
1595,AT.P.1770,Aldo foundation,"""[arrow]"" ""Nov 9 63"" ""1350"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1770.jpg,,,,
1596,AT.P.1771,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1351"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1771.jpg,,,,
1597,AT.P.1772,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1352"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1772.jpg,,,,
1598,AT.P.1773,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1353"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1773.jpg,,,,
1599,AT.P.1774,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1354"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1774.jpg,,,,
1600,AT.P.1775,Aldo foundation,"""[arrow]"" ""Nov 9 63"" ""1355"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1775.jpg,,,,
1601,AT.P.1776,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1356"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1776.jpg,,,,
1602,AT.P.1777,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1357"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1777.jpg,,,,
1603,AT.P.1778,Aldo foundation,"""[arrow]"" ""Nov 9-63"" ""1358"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1778.jpg,,,,
1604,AT.P.1779,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1344"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1779.jpg,,,,
1605,AT.P.1780,Aldo foundation,"""[arrow]"" ""Nov 9/63"" ""1345"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1780.jpg,,,,
1606,AT.P.1781,Aldo foundation,"""[arrow]"" ""Nov 9 63"" ""1346"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Acrylic on paper,,,Painting,12.0,12.0,,,AT.P.1781.jpg,,,,
1607,AT.P.1782,Aldo foundation,"""IX"" on recto, ""1317-IX"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,11.0,11.0,,,AT.P.1782.jpg,,,,
1608,AT.P.1783,Aldo foundation,"""X"" on recto, ""1318-X"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,11.0,11.0,,,AT.P.1783.jpg,,,,
1609,AT.P.1784,Aldo foundation,"""XI"" on recto, ""1319-XI"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,11.0,11.0,,,AT.P.1784.jpg,,,,
1610,AT.P.1785,Aldo foundation,"""XII"" on recto, ""1320-XII"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,11.0,11.0,,,AT.P.1785.jpg,,,,
1611,AT.P.1786,Aldo foundation,"""XIII"" on recto, ""1321-XIII"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,11.0,11.0,,,AT.P.1786.jpg,,,,
1612,AT.P.1787,Aldo foundation,"""XIV"" on recto, ""1321-XIV"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,11.0,11.0,,,AT.P.1787.jpg,,,,
1613,AT.P.1788,Aldo foundation,"""XV"" on recto, ""1322-XV"" on verso","Rack 17, Shelf 1",,2014-12-15,,,n.d. (c. 1963),Ink on paper,,,Painting,11.0,11.0,,,AT.P.1788.jpg,,,,
1614,AT.P.1789,Aldo foundation,"""XVI"" ""AT. Aug 21 '63"" on recto, ""1323-XVI"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,AT,,Painting,11.0,11.0,,,AT.P.1789.jpg,,,,
1615,AT.P.1790,Aldo foundation,"""I Aug 7 '63"" on recto, ""1410-I"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1790.jpg,,,,
1616,AT.P.1791,Aldo foundation,"""II Aug 7 '63"" on recto, ""1411-II"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1791.jpg,,,,
1617,AT.P.1792,Aldo foundation,"""III Aug. 7 '63"" on recto","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1792.jpg,,,,
1618,AT.P.1793,Aldo foundation,"""IV Aug 7 '63"" on recto, ""1413-IV"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1793.jpg,,,,
1619,AT.P.1794,Aldo foundation,"""IV [crossed-out] V Aug 7 '63"" on recto, ""1414-V"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1794.jpg,,,,
1620,AT.P.1795,Aldo foundation,"""VI Aug 7 '63"" on recto, ""1415-VI"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1795.jpg,,,,
1621,AT.P.1796,Aldo foundation,"""VII Aug 7 '63"" on recto, ""1416-VII"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1796.jpg,,,,
1622,AT.P.1797,Aldo foundation,"""VIII Aug 7 '63"" on recto, ""1417-VIII"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1963,Ink on paper,,"some folding, gouging to paper, backing sheet",Painting,9.5,13.0,,,AT.P.1797.jpg,,,,
1623,AT.P.1798,Aldo foundation,"""April 14 - 62"" ""#1996"" ""I"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1962,Acrylic and gouache on paper,,,Painting,10.75,14.5,,,AT.P.1798.jpg,,,,
1624,AT.P.1799,Aldo foundation,"""April 14 '62"" ""1999"" ""II"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1962,"Acrylic, gouache, and perforations on paper",,,Painting,10.75,14.5,,,AT.P.1799.jpg,,,,
1625,AT.P.1800,Aldo foundation,"""April 14 '62"" ""1998"" ""III"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1962,"Acrylic, gouache, and perforations on paper",,,Painting,10.75,14.5,,,AT.P.1800.jpg,,,,
1626,AT.P.1801,Aldo foundation,"""April 14 '62"" ""1997"" ""IV"" on verso","Rack 17, Shelf 1",,2014-12-15,,,1962,"Acrylic, gouache, and perforations on paper",,,Painting,10.75,14.5,,,AT.P.1801.jpg,,,,
1627,AT.P.1802,Aldo foundation,"""2172"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some chipping to edges, large chip to corner",Painting,38.0,26.0,,,AT.P.1802.jpg,,,,
1628,AT.P.1803,Aldo foundation,"""2171"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some folds to corners, slight stains to edges",Painting,38.0,26.0,,,AT.P.1803.jpg,,,,
1629,AT.P.1804,Aldo foundation,"""2176"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some chipping to edges, sunning to corner",Painting,38.0,26.0,,,AT.P.1804.jpg,,,,
1630,AT.P.1805,Aldo foundation,"""2175"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some folds, tears, and chipping to edges",Painting,38.0,26.0,,,AT.P.1805.jpg,,,,
1631,AT.P.1806,Aldo foundation,"""2174"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some folds, tears, and chipping to edges",Painting,38.0,26.0,,,AT.P.1806.jpg,,,,
1632,AT.P.1807,Aldo foundation,"""2158"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some folds, tears, and chipping to edges",Painting,38.0,26.0,,,AT.P.1807.jpg,,,,
1633,AT.P.1808,Aldo foundation,"""2157"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some folds, tears, and chipping to edges",Painting,38.0,26.0,,,AT.P.1808.jpg,,,,
1634,AT.P.1809,Aldo foundation,"""2161"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some folds, tears, and chipping to edges",Painting,38.0,26.0,,,AT.P.1809.jpg,,,,
1635,AT.P.1810,Aldo foundation,"""2160"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"Some large folds, tears and chipping to edges",Painting,38.0,26.0,,,AT.P.1810.jpg,,,,
1636,AT.P.1811,Aldo foundation,"""2177"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,Extensive tearing and chipping,Painting,38.0,26.0,,,AT.P.1811.jpg,,,,
1637,AT.P.1812,Aldo foundation,"""2159"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,Some chipping to 2 edges,Painting,38.0,26.0,,,AT.P.1812.jpg,,,,
1638,AT.P.1813,Aldo foundation,"""2163"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,Some folding and tearing to edges,Painting,38.0,26.0,,,AT.P.1813.jpg,,,,
1639,AT.P.1814,Aldo foundation,"""2162"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,slight chipping to edge,Painting,38.0,26.0,,,,,,,
1640,AT.P.1815,Aldo foundation,"""Aldo Tambellini 1961"" on recto, ""2164"" on verso","Rack 17, Shelf 2",,2014-12-16,,,1961,Acrylic on paper,Aldo Tambellini,"chipping to corner, long fold to one edge",Painting,38.0,26.0,,,AT.P.1815.jpg,,,,
1641,AT.P.1816,Aldo foundation,"""2167"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,Chipping and folding to one edge,Painting,38.0,26.0,,,AT.P.1816.jpg,,,,
1642,AT.P.1817,Aldo foundation,"""2166"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,long fold and tear to edge,Painting,38.0,26.0,,,AT.P.1817.jpg,,,,
1643,AT.P.1818,Aldo foundation,"""Aldo Tambellini 1961"" on recto, ""2170"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,Aldo Tambellini,"some folding and chipping to edge, stain, mostly on verso",Painting,38.0,26.0,,,AT.P.1818.jpg,,,,
1644,AT.P.1819,Aldo foundation,"""2169"" on verso, tears","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"chipping, and folding to edges",Painting,38.0,26.0,,,AT.P.1819.jpg,,,,
1645,AT.P.1820,Aldo foundation,"""Aldo Tambellini 1961"" on recto, ""2168"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,Aldo Tambellini,"slight folding to corner, ",Painting,38.0,26.0,,,AT.P.1820.jpg,,,,
1646,AT.P.1821,Aldo foundation,"""2157"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,chips and folds to edges,Painting,38.0,26.0,,,AT.P.1821.jpg,,,,
1647,AT.P.1822,Aldo foundation,"""2154"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,slight tearing and folding to edges,Painting,38.0,26.0,,,AT.P.1822.jpg,,,,
1648,AT.P.1823,Aldo foundation,"""2153"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"slight tear, fold to corner",Painting,38.0,26.0,,,AT.P.1823.jpg,,,,
1649,AT.P.1824,Aldo foundation,"""2156"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,chpping and tearing to edges,Painting,38.0,26.0,,,AT.P.1824.jpg,,,,
1650,AT.P.1825,Aldo foundation,"""2155"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"fold to corner, some chipping to edges",Painting,38.0,26.0,,,AT.P.1825.jpg,,,,
1651,AT.P.1826,Aldo foundation,"""2148"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"large chip to corner, tearing to edge",Painting,38.0,26.0,,,AT.P.1826.jpg,,,,
1652,AT.P.1827,Aldo foundation,"""2147"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Oil on paper,,"large tears, folding and chipping to edges",Painting,38.0,26.0,,,AT.P.1827.jpg,,,,
1653,AT.P.1828,Aldo foundation,"""2150"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Oil on paper,,large chip and fold to one edge,Painting,38.0,26.0,,,AT.P.1828.jpg,,,,
1654,AT.P.1829,Aldo foundation,"""2149"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"large chip to edge, folds to corners",Painting,38.0,26.0,,,AT.P.1829.jpg,,,,
1655,AT.P.1830,Aldo foundation,"""Aldo Tambellini 1961""x2 on recto","Rack 17, Shelf 2",,2014-12-16,,,1961,Acrylic on paper,Aldo Tambellini,"tear to edge, folding to corners, footprints on recto (intentional?)",Painting,38.0,26.0,,,AT.P.1830.jpg,,,,
1656,AT.P.1831,Aldo foundation,"""2152"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"folding, staining to edges",Painting,38.0,26.0,,,AT.P.1831.jpg,,,,
1657,AT.P.1832,Aldo foundation,"""2173"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"extensive tearing, chipping, and folding",Painting,38.0,26.0,,,AT.P.1832.jpg,,,,
1658,AT.P.1833,Aldo foundation,"""2140"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"sunning on recto, extensive tearing, chipping, and folding",Painting,38.0,26.0,,,AT.P.1833.jpg,,,,
1659,AT.P.1834,Aldo foundation,"""2179"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,slight chipping and folding,Painting,38.0,26.0,,,AT.P.1834.jpg,,,,
1660,AT.P.1835,Aldo foundation,"""2181"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"extensive tearing, folds",Painting,38.0,26.0,,,AT.P.1835.jpg,,,,
1661,AT.P.1836,Aldo foundation,"""2146"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"tearing, shipping, and folding",Painting,38.0,26.0,,,AT.P.1836.jpg,,,,
1662,AT.P.1837,Aldo foundation,"""2145"" to","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,chipping and folding to edge,Painting,38.0,26.0,,,AT.P.1837.jpg,,,,
1663,AT.P.1838,Aldo foundation,"""2141"" to","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"chipping to edge, some sunning",Painting,38.0,26.0,,,AT.P.1838.jpg,,,,
1664,AT.P.1839,Aldo foundation,"""2142"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,large tears and folds to edge,Painting,38.0,26.0,,,AT.P.1839.jpg,,,,
1665,AT.P.1840,Aldo foundation,"""2143"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,large tears and folds to edge,Painting,38.0,26.0,,,AT.P.1840.jpg,,,,
1666,AT.P.1841,Aldo foundation,"""2144"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,tears and folds to edge,Painting,38.0,26.0,,,AT.P.1841.jpg,,,,
1667,AT.P.1842,Aldo foundation,"""2178"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"large tears, chipping and folding",Painting,38.0,26.0,,,AT.P.1842.jpg,,,,
1668,AT.P.1843,Aldo foundation,,"Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"large tears and folds, chipping",Painting,38.0,26.0,,,AT.P.1843.jpg,,,,
1669,AT.P.1844,Aldo foundation,"""2264"" on verso","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Acrylic on paper,,"large tear, tearing and folding to corners",Painting,32.0,44.0,,,AT.P.1844.jpg,,,,
1670,AT.P.1845,Aldo foundation,"""2112"" on verso, 2 pieces","Rack 17, Shelf 2",,2014-12-16,,,n.d. (c. 1961),Duco and acrylic on paper,,,Painting,21.0,29.0,,,AT.P.1845.jpg,,,,
1671,AT.P.1846,Aldo foundation,"""Aldo Tambellini Oct 9/63"" on recto, ""2230"" ""Oct 9/63"" on verso","Rack 14, Shelf 5",,2014-12-16,,,1963,Duco on paper,Aldo Tambellini,large tear,Painting,23.0,23.0,,,AT.P.1846.jpg,,,,
1672,AT.P.1847,Aldo foundation,"""Aldo Tambellini Oct 9/63"" on recto, ""2231"" ""Oct 9/63"" on verso","Rack 14, Shelf 5",,2014-12-16,,,1963,Duco on paper,Aldo Tambellini,large tear,Painting,23.0,23.0,,,,,,,
1673,AT.P.1848,Aldo foundation,"""1635"" on verso","Rack 14, Shelf 5",,2014-12-16,,,n.d. (c. 1963),Oil on paper,,,Painting,23.0,23.0,,,AT.P.1848.jpg,,,,
1674,AT.P.1849,Aldo foundation,"""1636"" on verso","Rack 14, Shelf 5",,2014-12-16,,,n.d. (c. 1963),Oil on paper,,,Painting,23.0,23.0,,,AT.P.1849.jpg,,,,
1675,AT.P.1850,Aldo foundation,"""1638"" on verso","Rack 14, Shelf 5",,2014-12-16,,,n.d. (c. 1963),Oil on paper,,,Painting,23.0,23.0,,,AT.P.1850.jpg,,,,
1676,AT.P.1851,Aldo foundation,"""1639"" on verso","Rack 14, Shelf 5",,2014-12-16,,,n.d. (c. 1963),Oil on paper,,,Painting,23.0,23.0,,,AT.P.1851.jpg,,,,
1677,AT.P.1852,Aldo foundation,"""1640"" on verso","Rack 14, Shelf 5",,2014-12-16,,,n.d. (c. 1963),Oil on paper,,,Painting,23.0,23.0,,,AT.P.1852.jpg,,,,
1678,AT.P.1853,Aldo foundation,"""1641"" on verso","Rack 14, Shelf 5",,2014-12-16,,,n.d. (c. 1963),Oil on paper,,,Painting,23.0,23.0,,,AT.P.1853.jpg,,,,
1679,AT.P.1854,Aldo foundation,"""1642"" on verso","Rack 14, Shelf 5",,2014-12-16,,,n.d. (c. 1963),Oil on paper,,,Painting,23.0,23.0,,,AT.P.1854.jpg,,,,
